,房屋价格,房屋信息,房屋设施,房屋费用,租赁方式,租房地址,租房户型,longitude,latitude,link
1881,660,"['基本信息', '面积：5.50㎡', '朝向：东', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：23/33层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：集中供暖', '租期：1年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '693', '押金 ': '693', '服务费 ': '69.3', '中介费 ': '0'}",合租,光谷满庭春MOMA,4居室 东卧,114.500138,30.48035618,
1882,1600,"['基本信息', '面积：88.25㎡', '朝向：东南', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：高楼层/29层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1600', '押金 ': '1600', '服务费 ': '0', '中介费 ': '需咨询'}",整租,巢上城俊园,3室2厅 东南,114.2531447,30.70885479,
1883,1800,"['基本信息', '面积：90.00㎡', '朝向：东南', '\xa0', '维护：3天前', '入住：随时入住', '\xa0', '楼层：中楼层/11层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1800', '押金 ': '1800', '服务费 ': '0', '中介费 ': '需咨询'}",整租,景兰苑,2室2厅 东南,114.3267117,30.66765466,
1884,2200,"['基本信息', '面积：84.07㎡', '朝向：南', '\xa0', '维护：10天前', '入住：随时入住', '\xa0', '楼层：高楼层/6层', '电梯：无', '\xa0', '车位：暂无数据', '用水：暂无数据', '\xa0', '用电：暂无数据', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2200', '押金 ': '2200', '服务费 ': '0', '中介费 ': '需咨询'}",整租,东方花都F区,2室2厅 南,114.3048047,30.64698944,
1885,760,"['基本信息', '面积：7.35㎡', '朝向：南', '\xa0', '维护：1天前', '入住：随时入住', '\xa0', '楼层：17/40层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '798', '押金 ': '798', '服务费 ': '79.8', '中介费 ': '0'}",合租,保利上城西区,4居室 南卧,114.296337,30.50167634,
1886,2200,"['基本信息', '面积：89.00㎡', '朝向：南', '\xa0', '维护：6天前', '入住：随时入住', '\xa0', '楼层：中楼层/17层', '电梯：有', '\xa0', '车位：租用车位', '用水：暂无数据', '\xa0', '用电：暂无数据', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2200', '押金 ': '2200', '服务费 ': '0', '中介费 ': '需咨询'}",整租,德成长江国际,2室1厅 南,114.3442518,30.59606049,
1887,860,"['基本信息', '面积：11.30㎡', '朝向：北', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：19/33层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：7~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '903', '押金 ': '903', '服务费 ': '90.3', '中介费 ': '0'}",合租,红光鹏程苑,4居室 北卧,114.2379238,30.5609638,
1888,990,"['基本信息', '面积：11.00㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：6/33层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1039', '押金 ': '1039', '服务费 ': '103.9', '中介费 ': '0'}",合租,中国铁建国际城,4居室 南卧,114.2055073,30.56581686,
1889,850,"['基本信息', '面积：16.00㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：高楼层/55层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '850', '押金 ': '850', '服务费 ': '0', '中介费 ': '需咨询'}",合租,福星华府,5居室 南卧,114.2569775,30.6408818,
1890,1500,"['基本信息', '面积：46.00㎡', '朝向：南', '\xa0', '维护：9天前', '入住：随时入住', '\xa0', '楼层：中楼层/11层', '电梯：有', '\xa0', '车位：暂无数据', '用水：暂无数据', '\xa0', '用电：暂无数据', '燃气：暂无数据', '\xa0', '采暖：暂无数据', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1500', '押金 ': '1500', '服务费 ': '0', '中介费 ': '需咨询'}",整租,恒瑞创智天地,1室1厅 南,114.4325051,30.42412119,
1891,1900,"['基本信息', '面积：60.04㎡', '朝向：南 北', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：低楼层/4层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1900', '押金 ': '1900', '服务费 ': '0', '中介费 ': '需咨询'}",整租,江零社区,2室1厅 南/北,114.3165737,30.54444613,
1892,737,"['基本信息', '面积：6.62㎡', '朝向：北', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：26/32层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：7~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '774', '押金 ': '774', '服务费 ': '77.4', '中介费 ': '0'}",合租,光谷188国际社区,4居室 北卧,114.5233868,30.48897179,
1893,2300,"['基本信息', '面积：86.71㎡', '朝向：南 北', '\xa0', '维护：7天前', '入住：随时入住', '\xa0', '楼层：中楼层/5层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：一般下班后可看', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2300', '押金 ': '2300', '服务费 ': '0', '中介费 ': '需咨询'}",整租,军休四中心,3室2厅 南/北,114.3115816,30.59846674,
1894,1300,"['基本信息', '面积：98.00㎡', '朝向：南', '\xa0', '维护：4天前', '入住：随时入住', '\xa0', '楼层：高楼层/34层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '需咨询', '租金 ': '1300', '押金 ': '1300', '服务费 ': '0', '中介费 ': '需咨询'}",整租,洺悦华府,3室2厅 南,114.58429,30.73834589,
1895,3200,"['基本信息', '面积：47.00㎡', '朝向：东', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：高楼层/33层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '3200', '押金 ': '3200', '服务费 ': '0', '中介费 ': '需咨询'}",整租,宝利金二期中央荣御,1室1厅 东,114.299908,30.58323286,
1896,990,"['基本信息', '面积：7.23㎡', '朝向：西', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：8/31层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：4~7个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1039', '押金 ': '1039', '服务费 ': '103.9', '中介费 ': '0'}",合租,阳光城央座,3居室 西卧,114.2901249,30.61102318,
1897,2600,"['基本信息', '面积：84.58㎡', '朝向：南', '\xa0', '维护：11天前', '入住：随时入住', '\xa0', '楼层：低楼层/33层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2600', '押金 ': '2600', '服务费 ': '0', '中介费 ': '需咨询'}",整租,保利公园九里,2室2厅 南,114.313371,30.51400595,
1898,1500,"['基本信息', '面积：67.35㎡', '朝向：南', '\xa0', '维护：2天前', '入住：2024-06-01', '\xa0', '楼层：中楼层/8层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1500', '押金 ': '1500', '服务费 ': '0', '中介费 ': '需咨询'}",整租,营房北村,2室1厅 南,114.2536014,30.59193571,
1899,1600,"['基本信息', '面积：745.00㎡', '朝向：南', '\xa0', '维护：4天前', '入住：随时入住', '\xa0', '楼层：高楼层/6层', '电梯：无', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1600', '押金 ': '1600', '服务费 ': '0', '中介费 ': '需咨询'}",整租,丝宝叠翠园一期,2室1厅 南,114.1325653,30.47819853,
1900,4300,"['基本信息', '面积：127.69㎡', '朝向：南', '\xa0', '维护：7天前', '入住：随时入住', '\xa0', '楼层：低楼层/35层', '电梯：有', '\xa0', '车位：暂无数据', '用水：暂无数据', '\xa0', '用电：暂无数据', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '4300', '押金 ': '4300', '服务费 ': '0', '中介费 ': '需咨询'}",整租,联泰外滩领馆,3室2厅 南,114.38528,30.64272089,
1901,1730,"['基本信息', '面积：17.00㎡', '朝向：南', '\xa0', '维护：今天', '入住：2024-06-28', '\xa0', '楼层：13/16层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：需提前预约', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1816', '押金 ': '1816', '服务费 ': '181.6', '中介费 ': '0'}",合租,国粹香舍,4居室 南卧,114.2787522,30.62185661,
1902,2000,"['基本信息', '面积：104.04㎡', '朝向：南', '\xa0', '维护：5天前', '入住：随时入住', '\xa0', '楼层：高楼层/11层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2000', '押金 ': '2000', '服务费 ': '0', '中介费 ': '需咨询'}",整租,杨春湖景苑,3室2厅 南,114.4222797,30.62609384,
1903,1700,"['基本信息', '面积：85.86㎡', '朝向：东南', '\xa0', '维护：4天前', '入住：随时入住', '\xa0', '楼层：中楼层/44层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：2年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1700', '押金 ': '1700', '服务费 ': '0', '中介费 ': '需咨询'}",整租,卧龙墨水湖边,3室2厅 东南,114.237321,30.53615338,
1904,960,"['基本信息', '面积：10.40㎡', '朝向：北', '\xa0', '维护：2天前', '入住：2024-06-02', '\xa0', '楼层：7/32层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：需提前预约', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1008', '押金 ': '1008', '服务费 ': '100.8', '中介费 ': '0'}",合租,福星城南区,5居室 北卧,114.2537779,30.62468135,
1905,750,"['基本信息', '面积：20.00㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：2/7层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '750', '押金 ': '750', '服务费 ': '375', '中介费 ': '0'}",合租,三鸿家园,4居室 南卧,114.346498,30.51437891,
1906,890,"['基本信息', '面积：9.70㎡', '朝向：北', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：9/27层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '934', '押金 ': '934', '服务费 ': '93.4', '中介费 ': '0'}",合租,保利香颂二期,5居室 北卧,114.196537,30.54578687,
1907,2000,"['基本信息', '面积：40.00㎡', '朝向：南', '\xa0', '维护：4天前', '入住：随时入住', '\xa0', '楼层：中楼层/22层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：一般下班后可看', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2000', '押金 ': '2000', '服务费 ': '0', '中介费 ': '需咨询'}",整租,时代美博城,1室0厅 南,114.2907259,30.58208882,
1908,2900,"['基本信息', '面积：84.53㎡', '朝向：南 北', '\xa0', '维护：5天前', '入住：随时入住', '\xa0', '楼层：中楼层/24层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2900', '押金 ': '2900', '服务费 ': '0', '中介费 ': '需咨询'}",整租,金诺雅苑,2室1厅 南/北,114.3345703,30.5300886,
1909,950,"['基本信息', '面积：20.00㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：3/7层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：7~12个月', '咨询租期 \xa0', '看房：需提前预约', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '950', '押金 ': '950', '服务费 ': '475', '中介费 ': '0'}",合租,清水源二期,4居室 南卧,114.3892474,30.4816046,
1910,1000,"['基本信息', '面积：20.00㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：3/9层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：8~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1000', '押金 ': '1000', '服务费 ': '500', '中介费 ': '0'}",合租,水陆小区,4居室 南卧,114.305731,30.53557466,
1911,2200,"['基本信息', '面积：72.98㎡', '朝向：南', '\xa0', '维护：2天前', '入住：随时入住', '\xa0', '楼层：中楼层/9层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2200', '押金 ': '2200', '服务费 ': '0', '中介费 ': '需咨询'}",整租,文明路,2室1厅 南,114.3009423,30.54542446,
1912,1200,"['基本信息', '面积：20.00㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：9/30层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1年', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1200', '押金 ': '1200', '服务费 ': '600', '中介费 ': '0'}",合租,鹏程蕙园,4居室 南卧,114.3562136,30.53179054,
1913,1800,"['基本信息', '面积：136.63㎡', '朝向：南 北', '\xa0', '维护：4天前', '入住：随时入住', '\xa0', '楼层：中楼层/33层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：一般下班后可看', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1800', '押金 ': '1800', '服务费 ': '0', '中介费 ': '需咨询'}",整租,长青壹号,4室2厅 南/北,114.1382801,30.62303249,
1914,2000,"['基本信息', '面积：87.51㎡', '朝向：南 北', '\xa0', '维护：8天前', '入住：随时入住', '\xa0', '楼层：高楼层/6层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2000', '押金 ': '2000', '服务费 ': '0', '中介费 ': '需咨询'}",整租,松涛苑C区,3室2厅 南/北,114.3313223,30.5162975,
1915,1294,"['基本信息', '面积：67.99㎡', '朝向：南', '\xa0', '维护：3天前', '入住：随时入住', '\xa0', '楼层：低楼层/6层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1294', '押金 ': '1294', '服务费 ': '0', '中介费 ': '需咨询'}",整租,冶金106街坊,2室1厅 南,114.4095507,30.62607924,
1916,2300,"['基本信息', '面积：49.20㎡', '朝向：东南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：中楼层/26层', '电梯：有', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：1年以内', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2300', '押金 ': '2300', '服务费 ': '0', '中介费 ': '需咨询'}",整租,裕亚俊园,1室0厅 东南,114.2643941,30.5759943,
1917,2500,"['基本信息', '面积：51.69㎡', '朝向：南', '\xa0', '维护：4天前', '入住：随时入住', '\xa0', '楼层：中楼层/31层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2500', '押金 ': '2500', '服务费 ': '0', '中介费 ': '需咨询'}",整租,颐和丽晶,2室1厅 南,114.2932468,30.61843632,
1918,2580,"['基本信息', '面积：110.14㎡', '朝向：南', '\xa0', '维护：8天前', '入住：随时入住', '\xa0', '楼层：低楼层/33层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2580', '押金 ': '2580', '服务费 ': '0', '中介费 ': '需咨询'}",整租,天伦美伦美舍,3室2厅 南,114.3117988,30.64204044,
1919,1190,"['基本信息', '面积：13.80㎡', '朝向：南', '\xa0', '维护：5天前', '入住：2024-06-10', '\xa0', '楼层：8/11层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：1~2年', '咨询租期 \xa0', '看房：需提前预约', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '1249', '押金 ': '1249', '服务费 ': '124.9', '中介费 ': '0'}",合租,中谷苑,4居室 南卧,114.388617,30.47080492,
1920,1750,"['基本信息', '面积：42.18㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：29/54层', '电梯：有', '\xa0', '车位：免费使用', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：集中供暖', '租期：1~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1750', '押金 ': '1750', '服务费 ': '0', '中介费 ': '0'}",整租,世纪江尚,1室0厅 南,114.3031307,30.58117157,
1921,6200,"['基本信息', '面积：125.40㎡', '朝向：东南', '\xa0', '维护：10天前', '入住：随时入住', '\xa0', '楼层：低楼层/29层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '6200', '押金 ': '6200', '服务费 ': '0', '中介费 ': '需咨询'}",整租,外滩棕榈泉,3室2厅 东南,114.315915,30.60712687,
1922,1000,"['基本信息', '面积：64.36㎡', '朝向：南 北', '\xa0', '维护：8天前', '入住：随时入住', '\xa0', '楼层：低楼层/6层', '电梯：无', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '1000', '押金 ': '1000', '服务费 ': '0', '中介费 ': '需咨询'}",整租,香奈天鹅湖,3室2厅 复式 南/北,114.2954285,30.70564449,
1923,931,"['基本信息', '面积：10.79㎡', '朝向：南', '\xa0', '维护：今天', '入住：随时入住', '\xa0', '楼层：4/7层', '电梯：无', '\xa0', '车位：租用车位', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：暂无数据', '租期：7~12个月', '咨询租期 \xa0', '看房：随时可看', '咨询看房 \xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '月付', '租金 ': '977', '押金 ': '977', '服务费 ': '97.7', '中介费 ': '0'}",合租,招商东城华府,5居室 南卧,114.4561011,30.43717867,
1924,2500,"['基本信息', '面积：83.97㎡', '朝向：南', '\xa0', '维护：7天前', '入住：随时入住', '\xa0', '楼层：低楼层/32层', '电梯：有', '\xa0', '车位：暂无数据', '用水：民水', '\xa0', '用电：民电', '燃气：有', '\xa0', '采暖：自采暖', '租期：暂无数据', '\xa0', '看房：需提前预约', '\xa0']","['洗衣机', '空调', '衣柜', '电视', '冰箱', '热水器', '床', '暖气', '宽带', '天然气']","{'付款方式 ': '季付', '租金 ': '2500', '押金 ': '2500', '服务费 ': '0', '中介费 ': '需咨询'}",整租,朗诗里程,3室2厅 南,114.5252254,30.48598854,
